industry	pcfId	hierarchyId	crossIndustryName	industryName
petroleum-upstream	10068	2.2.2.5	Identify potential improvements to existing products and services	Identify potential improvements to existing upstream petroleum-related technologies
petroleum-upstream	10062	2.3	Develop products and services	Develop new upstream petroleum-related technologies
petroleum-upstream	10083	2.3.1.1	Assign resources to product/service project	Assign resources to upstream petroleum-related technology project
petroleum-upstream	10085	2.3.1.4	Develop product/service design specifications	Develop asset specific upstream petroleum-related technology design specifications
petroleum-upstream	10087	2.3.1.8	Conduct mandatory and elective external reviews	Conduct Front End Design and Engineering FEED
petroleum-upstream	10092	2.3.1.14	Collaborate on design with suppliers and external partners	Collaborate on design with suppliers and contract manufacturers to produce product
petroleum-upstream	10229	4.1.1.1	Define manufacturing goals	Define field production targets
petroleum-upstream	10238	4.1.2.4	Determine available to promise	Determine ability to deliver as scheduled/required
petroleum-upstream	10283	4.2.1.4	Establish materials management contingency plans	Develop inventory strategy
petroleum-upstream	10284	4.2.1.5	Match needs to supply capabilities	Match needs to vendors capabilities
petroleum-upstream	10285	4.2.1.6	Analyze organization’s spend profile	Analyze organization's spend profile
petroleum-upstream	10294	4.2.5.3	Solicit supplier quotes	Solicit/Track vendor quotes
petroleum-upstream	10296	4.2.5.5	Expedite orders and satisfy inquiries	Expedite orders and satisfy enquiries, goods and service field requests
petroleum-upstream	10297	4.2.5.6	Reconcile purchase orders	Record receipt of goods and services
petroleum-upstream	10300	4.2.6.2	Prepare/Analyze procurement and supplier performance	Prepare/Analyze procurement and vendor performance
petroleum-upstream	10302	4.2.6.4	Monitor quality of product delivered	Monitor quality of product and services delivered
petroleum-upstream	10315	4.3.1.5	Plan for preventive maintenance	Schedule preventive (planned) maintenance (preventive maintenance orders)
petroleum-upstream	10316	4.3.1.6	Request unplanned maintenance	Schedule requested (unplanned) maintenance (work order cycle)
petroleum-upstream	10338	4.6.1	Provide logistics governance	Define logistics strategy
petroleum-upstream	12708	4.6.2.6	Determine quality of controlled part	Control quality of returned parts
petroleum-upstream	20109	4.6.2.7	Manage disposition of returned products	Salvage or repair returned products
petroleum-upstream	10353	4.6.3.1	Manage and track inventory deployment	Track inventory deployment
petroleum-upstream	10354	4.6.3.2	Receive, inspect, and store inbound deliveries	Receive, inspect and store inbound deliveries
petroleum-upstream	10341	4.6.4	Operate outbound transportation	Operate and optimize outbound transportation
petroleum-upstream	10378	6.1	Develop customer service strategy	Develop customer care/customer service strategy
petroleum-upstream	20089	6.1.6	Define warranty claims	Define warranty offering
petroleum-upstream	10402	6.5.2	Measure customer satisfaction with customer- complaint handling and resolution	Measure customer satisfaction with customer complaint handling and resolution
petroleum-upstream	10423	7.1.2.1	Perform workforce planning	Gather skill requirements according to corporate strategy and market environment
petroleum-upstream	10424	7.1.2.2	Perform operational workforce planning	Plan employee resourcing requirements per business unit/organization
petroleum-upstream	10425	7.1.2.3	Develop compensation strategy	Develop compensation plan
petroleum-upstream	10210	7.1.2.3.1	Establish incentive strategy	Establish incentive plan
petroleum-upstream	10427	7.1.2.6	Develop diversity, equity, and inclusion plan	Develop employee diversity plan
petroleum-upstream	11622	7.1.2.7	Design talent development program	Develop training program
petroleum-upstream	11623	7.1.2.8	Design talent acquisition program	Develop recruitment program
petroleum-upstream	20599	7.3	Manage employee onboarding, training, and development	Manage employee on-boarding, development, and training
petroleum-upstream	10474	7.3.1.1	Create/maintain employee onboarding program	Create/maintain employee on-boarding program
petroleum-upstream	11243	7.3.1.2	Evaluate the effectiveness of the employee onboarding program	Evaluate the effectiveness of the employee on-boarding program
petroleum-upstream	17050	7.3.1.3	Execute onboarding program	Execute on-boarding program
petroleum-upstream	10472	7.3.3	Manage employee career development	Manage employee development
petroleum-upstream	16940	7.3.4.2	Define employee competencies and skills	Define employee competencies
petroleum-upstream	10491	7.3.4.3	Align learning programs with competencies and skills	Align learning programs with competencies
petroleum-upstream	10526	7.7.5	Develop and manage employee measures	Develop and manage employee metrics
petroleum-upstream	20620	8.1.3.3	Determine IT performance indicators	Determine  IT performance indicators
petroleum-upstream	20644	8.1.6.3	Understand IT customer environment	Understand  IT customer environment
petroleum-upstream	20663	8.2.2.3	Evaluate proposed IT investment projects	Evaluate  proposed IT investment projects
petroleum-upstream	20675	8.2.4.1	Establish IT service management strategy and goals	Establish  IT service management strategy and goals
petroleum-upstream	20676	8.2.4.2	Identify IT service operating and process requirements	Identify  IT service operating and process requirements
petroleum-upstream	20690	8.2.5.8	Report IT service and project performance	Report  IT service and project performance
petroleum-upstream	20705	8.2.7.7	Develop and plan IT investment projects	Develop and plan  IT investment projects
petroleum-upstream	20714	8.3.1.9	Evaluate IT-related risks resiliency	Evaluate  IT-related risks resiliency
petroleum-upstream	20754	8.3.7.5	Provide IT resilience training	Provide  IT resilience training
petroleum-upstream	20774	8.4.2.4	Establish data ownership and stewardship responsibilities	Establish  data ownership and stewardship responsibilities
petroleum-upstream	20779	8.4.4	Manage business information	Manage business information content
petroleum-upstream	10747	9.3.1	Manage financial policies and procedures	Manage policies and procedures
petroleum-upstream	10957	10.1.1.3	Determine build, buy, or lease decision	Determine build or buy decision
petroleum-upstream	19209	10.2.1	Manage capital program for assets	Manage capital program for productive assets
petroleum-upstream	19238	10.3	Maintain assets	Maintain productive assets
petroleum-upstream	11120	13.2.3.1.4	Create business case	Create business case and obtain funding
petroleum-upstream	11147	13.4.1.10	Assess cultural context	Assess cultural issues
petroleum-upstream	11157	13.4.2.7	Establish change adoption measures	Establish change adoption metrics
petroleum-upstream	11075	13.6.1.1	Define enterprise measurement models	Create enterprise measurement systems model
petroleum-upstream	11085	13.6.2.3	Conduct internal and external benchmarking	Conduct internal process and external competitive benchmarking
petroleum-upstream	20147	13.6.3	Evaluate performance	Evaluate process performance
petroleum-upstream	10270	13.6.3.1	Establish performance indicators (measures)	Establish appropriate performance indicators (metrics)
petroleum-upstream	10274	13.6.3.6	Analyze performance	Analyze performance against benchmark data
petroleum-upstream	10275	13.6.3.7	Prepare performance reports	Prepare reports
petroleum-upstream	11181	13.7.3	Develop EHS program	Develop and execute functional EHS program
petroleum-upstream	11190	13.7.3.3	Create EHS policy	Create EHS policy, practices and procedures
petroleum-upstream	11182	13.7.4	Train and educate functional employees	Train and educate functional employees and responders
petroleum-upstream	11195	13.7.5.7	Provide EHS support	Provide employees /families with EHS support
petroleum-upstream	20959	13.8	Develop, manage, and deliver analytics	Develop, Manage, and Deliver Analytics
petroleum-upstream	20963	13.8.4	Report on analysis	Report on data
property-and-casualty-insurance	10021	1.1.1.2	Analyze and evaluate competition	Analyze and Evaluate competition
property-and-casualty-insurance	10023	1.1.1.4	Identify political and regulatory factors	Identify political and regulatory issues
property-and-casualty-insurance	10024	1.1.1.5	Assess new technologies	Assess new technology innovations
property-and-casualty-insurance	10027	1.1.1.8	Identify environmental factors	Identify ecological concerns
property-and-casualty-insurance	16790	1.1.1.9	Evaluate intellectual property	Identify intellectual property concerns
property-and-casualty-insurance	10038	1.2.2	Define and evaluate strategic options to achieve the mission	Define and evaluate strategic options to achieve the objectives
property-and-casualty-insurance	19952	1.2.2.12	Develop innovation strategy	Develop innovation strategy and framework
property-and-casualty-insurance	10039	1.2.3	Set/Develop long-term enterprise strategy	Select long-term business strategy
property-and-casualty-insurance	10040	1.2.4	Coordinate and align cross-functional and process strategies	Coordinate and align functional and process strategies
property-and-casualty-insurance	10042	1.2.6	Develop and set organizational objectives	Develop and set organizational goals
property-and-casualty-insurance	19953	1.2.6.1	Identify organizational objectives	Identify organizational goals
property-and-casualty-insurance	19955	1.2.6.3	Monitor performance against objective	Monitor performance against goals
property-and-casualty-insurance	19958	1.2.7.3	Refine business unit strategies in support of organizational strategy	Refine business unit strategies in support of company strategy
property-and-casualty-insurance	10016	1.3	Develop and measure strategic initiatives	Execute and measure strategic initiatives
property-and-casualty-insurance	10114	3.1.1.1.1	Understand consumer needs and historical behaviors	Understand consumer needs and predict customer purchasing behavior
property-and-casualty-insurance	16573	3.2.4.1	Establish channel-specific measures and targets	Establish channel-specific metrics and targets
property-and-casualty-insurance	16500	3.2.4.4	Analyze channel performance	Analyze performance
property-and-casualty-insurance	16501	3.2.4.5	Develop plan for channel improvements	Develop plan for improvements
property-and-casualty-insurance	10148	3.3.1	Establish goals, objectives, and measures for products/services by channel/segment	Establish goals, objectives, and metrics for products/services by channel/segment
property-and-casualty-insurance	20593	3.3.3	Develop and manage pricing	Develop and manage premiums
property-and-casualty-insurance	10163	3.3.3.3	Determine pricing based on volume/unit forecast	Determine premiums
property-and-casualty-insurance	10164	3.3.3.5	Execute pricing plan	Execute premium plan
property-and-casualty-insurance	10165	3.3.3.6	Evaluate pricing performance	Evaluate premium performance
property-and-casualty-insurance	10166	3.3.3.7	Refine pricing as needed	Refine premiums as needed
property-and-casualty-insurance	10173	3.3.5.1	Determine customer lifetime value	Determine customer loyalty/lifetime value
property-and-casualty-insurance	16629	3.3.8	Manage product marketing material	Manage product marketing content
property-and-casualty-insurance	14209	3.5.9.6	Manage sales partner/alliance master data	Manage sales partner and alliance master data
property-and-casualty-insurance	10215	4.1	Plan for and align supply chain resources	Plan for and acquire necessary resources
property-and-casualty-insurance	10234	4.1.1.3	Define production network and supply constraints	Define capacity and availability constraints
property-and-casualty-insurance	10222	4.1.2	Manage demand for products	Manage demand for products and services
property-and-casualty-insurance	10238	4.1.2.1	Determine available to promise	Manage product/service availability
property-and-casualty-insurance	10277	4.2.1	Provide sourcing governance and perform category management	Develop sourcing strategies
property-and-casualty-insurance	10283	4.2.1.3	Establish materials management contingency plans	Develop inventory strategy
property-and-casualty-insurance	10284	4.2.1.4	Match needs to supply capabilities	Represent needs to supply capabilities
property-and-casualty-insurance	10285	4.2.1.5	Analyze organization’s spend profile	Analyze spend profile
property-and-casualty-insurance	10294	4.2.3.3	Solicit supplier quotes	Solicit/Track vendor quotes
property-and-casualty-insurance	10297	4.2.3.6	Reconcile purchase orders	Record receipt of goods
property-and-casualty-insurance	10300	4.2.4.2	Prepare/Analyze procurement and supplier performance	Prepare/Analyze procurement and vendor performance
property-and-casualty-insurance	10302	4.2.4.4	Monitor quality of product delivered	Manage quality of product/service delivered
property-and-casualty-insurance	10378	6.3	Develop customer service strategy	Develop customer care/customer service strategy
property-and-casualty-insurance	10383	6.3.5	Establish target service level for each customer segment	Establish service levels for customers
property-and-casualty-insurance	20089	6.3.6	Define warranty claims	Define warranty offering
property-and-casualty-insurance	10379	6.4	Plan and manage customer service contacts	Plan and manage customer service operations
property-and-casualty-insurance	10388	6.4.3	Manage customer service problems, requests, and inquiries	Manage customer service requests/inquiries
property-and-casualty-insurance	10218	6.6	Service products	Deliver service to customers
property-and-casualty-insurance	10334	6.6.1.1	Identify completed service orders for feedback	Identify completed feedback submissions
property-and-casualty-insurance	10335	6.6.1.2	Identify incomplete service orders and service failures	Identify incomplete submissions and service failures
property-and-casualty-insurance	20109	6.6.2	Manage disposition of returned products	Salvage or repair returned products
property-and-casualty-insurance	20595	6.8	Evaluate customer service operations and customer satisfaction	Measure and evaluate customer service operations
property-and-casualty-insurance	10402	6.8.2	Measure customer satisfaction with customer- complaint handling and resolution	Measure customer satisfaction with customer-complaint handling and resolution
property-and-casualty-insurance	11241	6.8.3.5	Provide feedback and insights to appropriate teams (product design/development, marketing, manufacturing)	Provide customer feedback to product management on products and services
property-and-casualty-insurance	10423	7.1.2.1	Perform workforce planning	Gather skill requirements according to corporate strategy and market environment
property-and-casualty-insurance	10424	7.1.2.2	Perform operational workforce planning	Plan employee resourcing requirements per business unit/organization
property-and-casualty-insurance	10425	7.1.2.3	Develop compensation strategy	Develop compensation plan
property-and-casualty-insurance	10210	7.1.2.3.1	Establish incentive strategy	Establish incentive plan
property-and-casualty-insurance	10427	7.1.2.6	Develop diversity, equity, and inclusion plan	Develop employee diversity plan
property-and-casualty-insurance	11622	7.1.2.7	Design talent development program	Develop training program
property-and-casualty-insurance	11623	7.1.2.8	Design talent acquisition program	Develop recruitment program
property-and-casualty-insurance	20599	7.3	Manage employee onboarding, training, and development	Manage employee on-boarding, development, and training
property-and-casualty-insurance	10474	7.3.1.1	Create/maintain employee onboarding program	Create/maintain employee on-boarding program
property-and-casualty-insurance	11243	7.3.1.2	Evaluate the effectiveness of the employee onboarding program	Evaluate the effectiveness of the employee on-boarding program
property-and-casualty-insurance	17050	7.3.1.3	Execute onboarding program	Execute on-boarding program
property-and-casualty-insurance	10472	7.3.3	Manage employee career development	Manage employee development
property-and-casualty-insurance	16940	7.3.4.2	Define employee competencies and skills	Define employee competencies
property-and-casualty-insurance	10491	7.3.4.3	Align learning programs with competencies and skills	Align learning programs with competencies
property-and-casualty-insurance	10526	7.7.5	Develop and manage employee measures	Develop and manage employee metrics
property-and-casualty-insurance	20620	8.1.3.3	Determine IT performance indicators	Determine  IT performance indicators
property-and-casualty-insurance	20644	8.1.6.3	Understand IT customer environment	Understand  IT customer environment
property-and-casualty-insurance	20663	8.2.2.3	Evaluate proposed IT investment projects	Evaluate  proposed IT investment projects
property-and-casualty-insurance	20675	8.2.4.1	Establish IT service management strategy and goals	Establish  IT service management strategy and goals
property-and-casualty-insurance	20676	8.2.4.2	Identify IT service operating and process requirements	Identify  IT service operating and process requirements
property-and-casualty-insurance	20690	8.2.5.8	Report IT service and project performance	Report  IT service and project performance
property-and-casualty-insurance	20705	8.2.7.7	Develop and plan IT investment projects	Develop and plan  IT investment projects
property-and-casualty-insurance	20714	8.3.1.9	Evaluate IT-related risks resiliency	Evaluate  IT-related risks resiliency
property-and-casualty-insurance	20754	8.3.7.5	Provide IT resilience training	Provide  IT resilience training
property-and-casualty-insurance	20774	8.4.2.4	Establish data ownership and stewardship responsibilities	Establish  data ownership and stewardship responsibilities
property-and-casualty-insurance	20779	8.4.4	Manage business information	Manage business information content
property-and-casualty-insurance	10747	9.3.1	Manage financial policies and procedures	Manage policies and procedures
property-and-casualty-insurance	10957	10.1.1.3	Determine build, buy, or lease decision	Determine build or buy decision
property-and-casualty-insurance	19209	10.2.1	Manage capital program for assets	Manage capital program for productive assets
property-and-casualty-insurance	19238	10.3	Maintain assets	Maintain productive assets
property-and-casualty-insurance	11203	11.3.3	Identify/dedicate resources	Identify/Dedicate resources
property-and-casualty-insurance	11057	12.4.5.2	Engage/Retain outside counsel if necessary	Engage/retain outside counsel if necessary
property-and-casualty-insurance	11120	13.2.3.1.4	Create business case	Create business case and obtain funding
property-and-casualty-insurance	11147	13.4.1.10	Assess cultural context	Assess cultural issues
property-and-casualty-insurance	11157	13.4.2.7	Establish change adoption measures	Establish change adoption metrics
property-and-casualty-insurance	11075	13.6.1.1	Define enterprise measurement models	Create enterprise measurement systems model
property-and-casualty-insurance	11085	13.6.2.3	Conduct internal and external benchmarking	Conduct internal process and external competitive benchmarking
property-and-casualty-insurance	20147	13.6.3	Evaluate performance	Evaluate process performance
property-and-casualty-insurance	10270	13.6.3.1	Establish performance indicators (measures)	Establish appropriate performance indicators (metrics)
property-and-casualty-insurance	10274	13.6.3.6	Analyze performance	Analyze performance against benchmark data
property-and-casualty-insurance	10275	13.6.3.7	Prepare performance reports	Prepare reports
property-and-casualty-insurance	11181	13.7.2	Develop EHS program	Develop and execute functional EHS program
property-and-casualty-insurance	11195	13.7.4.5	Provide EHS support	Provide employees with EHS support
property-and-casualty-insurance	20959	13.8	Develop, manage, and deliver analytics	Develop, Manage, and Deliver Analytics
property-and-casualty-insurance	20963	13.8.4	Report on analysis	Report on data
retail	10021	1.1.1.2	Analyze and evaluate competition	Analyze and Evaluate competition
retail	10023	1.1.1.4	Identify political and regulatory factors	Identify political and regulatory issues
retail	10024	1.1.1.5	Assess new technologies	Assess new technology innovations
retail	10027	1.1.1.8	Identify environmental factors	Identify ecological concerns
retail	16790	1.1.1.9	Evaluate intellectual property	Identify intellectual property concerns
retail	10038	1.2.2	Define and evaluate strategic options to achieve the mission	Define and evaluate strategic options to achieve the objectives
retail	19952	1.2.2.12	Develop innovation strategy	Develop innovation strategy and framework
retail	10039	1.2.3	Set/Develop long-term enterprise strategy	Select long-term business strategy
retail	10040	1.2.4	Coordinate and align cross-functional and process strategies	Coordinate and align functional and process strategies
retail	10042	1.2.6	Develop and set organizational objectives	Develop and set organizational goals
retail	19953	1.2.6.1	Identify organizational objectives	Identify organizational goals
retail	19955	1.2.6.3	Monitor performance against objective	Monitor performance against goals
retail	19958	1.2.7.3	Refine business unit strategies in support of organizational strategy	Refine business unit strategies in support of company strategy
retail	16612	1.2.8.2.1	Define and manage personas	Define and manage customer personas
retail	10016	1.3	Develop and measure strategic initiatives	Execute and measure strategic initiatives
retail	16500	2.1.5.3	Analyze channel performance	Analyze performance
retail	16501	2.1.5.4	Develop plan for channel improvements	Develop plan for improvements
retail	10126	2.4.1.1	Evaluate channel attributes and potential partners	Evaluate channel attributes and partners
retail	10127	2.4.1.2	Determine channel role and fit with target segments	Determine channel fit with target segments
retail	10383	2.4.2.3	Establish target service level for each customer segment	Establish service levels for customers
retail	16573	2.4.3.1	Establish channel-specific measures and targets	Establish channel-specific metrics and targets
retail	16575	2.4.3.3	Monitor and report events influencing factors	Monitor and report events influencing factors (weather, disasters, etc.)
retail	10401	2.5.2.1	Measure customer satisfaction with customer problems, requests, and inquiries handling	Measure customer satisfaction with customer requests/inquiries handling
retail	10402	2.5.2.2	Measure customer satisfaction with customer- complaint handling and resolution	Measure customer satisfaction with customer-complaint handling and resolution
retail	11241	2.5.2.3.4	Provide feedback and insights to appropriate teams (product design/development, marketing, manufacturing)	Provide customer feedback to product management on products and services
retail	10106	3.1.1	Perform customer and market intelligence analysis	Perform analysis
retail	10111	3.1.1.4	Analyze competing organizations, competitive/substitute products/services	Analyze competing organizations, competitive/substitute products
retail	10112	3.1.1.5	Evaluate existing products/services	Evaluate existing products/brands
retail	16613	3.1.3	Analyze and respond to customer insight	Track and respond to shopper insight
retail	16614	3.1.3.1	Analyze customer website activity	Track customer site activity
retail	16615	3.1.3.2	Analyze customer purchase patterns	Track customer purchase patterns
retail	16617	3.1.3.4	Monitor effectiveness of personalized offers and adjust offers accordingly	Monitor effectiveness and adjust offers
retail	10167	3.2.2.1	Define promotional concepts and objectives	Define promotional concepts
retail	10172	3.2.2.6	Incorporate learning into future/planned consumer promotions	Incorporate learning into future/planned promotions
retail	16629	3.2.5	Manage product marketing material	Manage product marketing content
retail	10173	3.2.6.1	Determine customer lifetime value	Determine customer loyalty/lifetime value
retail	16633	3.2.6.6	Monitor customer loyalty program benefits to the enterprise and the customer	Define and manage customer loyalty program benefits and events
retail	10129	4.1.3	Develop sales forecast	Develop and manage sales and pricing plan
retail	10087	4.2.2.3	Conduct mandatory and elective external reviews	Conduct mandatory and elective external reviews (legal, regulatory, standards, internal)
retail	10088	4.2.2.4	Build prototypes/proof of concepts	Build prototypes
retail	10092	4.2.4.1	Collaborate on design with suppliers and external partners	Collaborate on design with suppliers and contract manufacturers
retail	10277	4.3.1	Provide sourcing governance and perform category management	Develop sourcing plans
retail	10283	4.3.1.3	Establish materials management contingency plans	Develop inventory strategy
retail	10285	4.3.1.5	Analyze organization’s spend profile	Analyze company spend profile
retail	10279	4.3.2	Order materials and services	Purchase product
retail	10294	4.3.2.3	Solicit supplier quotes	Solicit/Track vendor quotes
retail	10297	4.3.2.6	Reconcile purchase orders	Record receipt of goods
retail	10298	4.3.2.7	Research/Resolve order exceptions	Research/Resolve exceptions
retail	10300	4.3.3.2	Prepare/Analyze procurement and supplier performance	Prepare/Analyze procurement and vendor performance
retail	10062	4.3.6	Develop products and services	Manage product master data
retail	10253	5.1.1.2	Determine finished goods inventory requirements at destination	Determine product inventory requirements at destination
retail	10377	5.1.2.4	Determine lot use	Determine lot usage
retail	10353	5.1.2.6	Manage and track inventory deployment	Track inventory deployment
retail	10356	5.1.4	Pick, pack, and ship product for delivery	Pick, pack, and ship
retail	10364	5.1.6.1	Authorize return	Authorize and process returns
retail	10350	5.2.3.1	Manage inbound material flow	Manage inbound product flow
retail	10361	5.2.6	Track carrier delivery performance	Track carrier performance
retail	17043	7.1	Develop and manage human resources planning, policies, and strategies	Develop and manage human resources (HR) planning, policies, and strategies
retail	10423	7.1.2.1	Perform workforce planning	Gather skill requirements according to corporate strategy and market environment
retail	10424	7.1.2.2	Perform operational workforce planning	Plan employee resourcing requirements per unit/organization
retail	10425	7.1.2.3	Develop compensation strategy	Develop compensation plan
retail	10210	7.1.2.3.1	Establish incentive strategy	Establish incentive plan
retail	10427	7.1.2.6	Develop diversity, equity, and inclusion plan	Develop employee diversity plan
retail	11622	7.1.2.7	Design talent development program	Develop training program
retail	11623	7.1.2.8	Design talent acquisition program	Develop recruitment program
retail	10433	7.1.2.13	Develop workforce strategy models	Develop work force strategy models
retail	10417	7.1.3	Monitor and update strategy, plans, and policies	Monitor and update plans
retail	10446	7.2.1.2	Open job requisitions	Develop and open job requisitions
retail	10447	7.2.1.3	Develop and maintain job descriptions	Develop job descriptions
retail	10448	7.2.1.4	Post job requisitions	Post requisitions
retail	10450	7.2.1.6	Modify job requisitions	Modify requisitions
retail	20599	7.3	Manage employee onboarding, training, and development	Manage employee on-boarding, development, and training
retail	10474	7.3.1.1	Create/maintain employee onboarding program	Create/maintain employee on-boarding program
retail	11243	7.3.1.2	Evaluate the effectiveness of the employee onboarding program	Evaluate the effectiveness of the employee on-boarding program
retail	17050	7.3.1.3	Execute onboarding program	Execute on-boarding program
retail	10472	7.3.3	Manage employee career development	Manage employee development
retail	16940	7.3.4.2	Define employee competencies and skills	Define employee competencies
retail	10491	7.3.4.3	Align learning programs with competencies and skills	Align learning programs with competencies
retail	10526	7.7.5	Develop and manage employee measures	Develop and manage employee metrics
retail	20620	8.1.3.3	Determine IT performance indicators	Determine  IT performance indicators
retail	20644	8.1.6.3	Understand IT customer environment	Understand  IT customer environment
retail	20663	8.2.2.3	Evaluate proposed IT investment projects	Evaluate  proposed IT investment projects
retail	20675	8.2.4.1	Establish IT service management strategy and goals	Establish  IT service management strategy and goals
retail	20676	8.2.4.2	Identify IT service operating and process requirements	Identify  IT service operating and process requirements
retail	20690	8.2.5.8	Report IT service and project performance	Report  IT service and project performance
retail	20705	8.2.7.7	Develop and plan IT investment projects	Develop and plan  IT investment projects
retail	20714	8.3.1.9	Evaluate IT-related risks resiliency	Evaluate  IT-related risks resiliency
retail	20754	8.3.7.5	Provide IT resilience training	Provide  IT resilience training
retail	20774	8.4.2.4	Establish data ownership and stewardship responsibilities	Establish  data ownership and stewardship responsibilities
retail	20779	8.4.4	Manage business information	Manage business information content
retail	10747	9.3.1	Manage financial policies and procedures	Manage policies and procedures
retail	10957	10.1.1.3	Determine build, buy, or lease decision	Determine build or buy decision
retail	19209	10.2.1	Manage capital program for assets	Manage capital program for productive assets
retail	19238	10.3	Maintain assets	Maintain productive assets
retail	11120	13.2.3.1.4	Create business case	Create business case and obtain funding
retail	11147	13.4.1.10	Assess cultural context	Assess cultural issues
retail	11157	13.4.2.7	Establish change adoption measures	Establish change adoption metrics
retail	11075	13.6.1.1	Define enterprise measurement models	Create enterprise measurement systems model
retail	11085	13.6.2.3	Conduct internal and external benchmarking	Conduct internal process and external competitive benchmarking
retail	20147	13.6.3	Evaluate performance	Evaluate process performance
retail	10270	13.6.3.1	Establish performance indicators (measures)	Establish appropriate performance indicators (metrics)
retail	10274	13.6.3.6	Analyze performance	Analyze performance against benchmark data
retail	10275	13.6.3.7	Prepare performance reports	Prepare reports
retail	11181	13.7.2	Develop EHS program	Develop and execute functional EHS program
retail	11195	13.7.4.5	Provide EHS support	Provide employees with EHS support
retail	20959	13.8	Develop, manage, and deliver analytics	Develop, Manage, and Deliver Analytics
retail	20963	13.8.4	Report on analysis	Report on data
unknown	10021	1.1.1.2	Analyze and evaluate competition	Analyze and Evaluate competition
unknown	10023	1.1.1.4	Identify political and regulatory factors	Identify political and regulatory issues
unknown	10024	1.1.1.5	Assess new technologies	Assess new technology innovations
unknown	10027	1.1.1.8	Identify environmental factors	Identify ecological concerns
unknown	16790	1.1.1.9	Evaluate intellectual property	Identify intellectual property concerns
unknown	10038	1.2.2	Define and evaluate strategic options to achieve the mission	Define and evaluate strategic options to achieve the objectives
unknown	19952	1.2.2.12	Develop innovation strategy	Develop innovation strategy and framework
unknown	10039	1.2.3	Set/Develop long-term enterprise strategy	Select long-term business strategy
unknown	10040	1.2.4	Coordinate and align cross-functional and process strategies	Coordinate and align functional and process strategies
unknown	10042	1.2.6	Develop and set organizational objectives	Develop and set organizational goals
unknown	19953	1.2.6.1	Identify organizational objectives	Identify organizational goals
unknown	19955	1.2.6.3	Monitor performance against objective	Monitor performance against goals
unknown	19958	1.2.7.3	Refine business unit strategies in support of organizational strategy	Refine business unit strategies in support of company strategy
unknown	10016	1.3	Develop and measure strategic initiatives	Execute and measure strategic initiatives
unknown	10071	2.2.1.3	Develop new technologies	Develop and validate new medical technologies
unknown	16573	3.2.4.1	Establish channel-specific measures and targets	Establish channel-specific metrics and targets
unknown	16500	3.2.4.4	Analyze channel performance	Analyze performance
unknown	16501	3.2.4.5	Develop plan for channel improvements	Develop plan for improvements
unknown	10148	3.3.1	Establish goals, objectives, and measures for products/services by channel/segment	Establish goals, objectives, and metrics for products/services by channel/segment
unknown	10173	3.3.5.1	Determine customer lifetime value	Determine customer loyalty/lifetime value
unknown	16629	3.3.8	Manage product marketing material	Manage product marketing content
unknown	10200	3.5.5.8	Handle sales order inquiries including post-order fulfillment transactions	Handle order inquiries including post-order fulfillment transactions
unknown	14209	3.5.6.4	Manage sales partner/alliance master data	Manage channel partner master data
unknown	20022	4.0	Manage Supply Chain for Physical Products	Deliver Physical Products
unknown	10294	4.2.4.3	Solicit supplier quotes	Solicit/Track vendor quotes
unknown	10300	4.2.5.2	Prepare/Analyze procurement and supplier performance	Prepare/Analyze procurement and vendor performance
unknown	10315	4.3.1.5	Plan for preventive maintenance	Schedule preventive (planned) maintenance (preventive maintenance orders)
unknown	10316	4.3.1.6	Request unplanned maintenance	Schedule requested (unplanned) maintenance (work order cycle)
unknown	12708	4.4.2.5	Determine quality of controlled part	Control quality of returned parts
unknown	20109	4.4.2.6	Manage disposition of returned products	Salvage or repair returned products
unknown	10353	4.4.3.1	Manage and track inventory deployment	Track inventory deployment
unknown	10378	6.1	Develop customer service strategy	Develop customer care/customer service strategy
unknown	10382	6.1.4	Define customer service policies and procedures	Establish target service level for each customer segment
unknown	10383	6.1.5	Establish target service level for each customer segment	Establish service levels for customers
unknown	20089	6.1.7	Define warranty claims	Define warranty offering
unknown	20102	6.5.2.5	Manage pre-authorizations	Manage preauthorizations
unknown	10423	7.1.2.1	Perform workforce planning	Gather skill requirements according to corporate strategy and market environment
unknown	10424	7.1.2.2	Perform operational workforce planning	Plan employee resourcing requirements per business unit/organization
unknown	10425	7.1.2.3	Develop compensation strategy	Develop compensation plan
unknown	10210	7.1.2.3.1	Establish incentive strategy	Establish incentive plan
unknown	10427	7.1.2.6	Develop diversity, equity, and inclusion plan	Develop employee diversity plan
unknown	11622	7.1.2.7	Design talent development program	Develop training program
unknown	11623	7.1.2.8	Design talent acquisition program	Develop recruitment program
unknown	20599	7.3	Manage employee onboarding, training, and development	Manage employee on-boarding, development, and training
unknown	10474	7.3.1.1	Create/maintain employee onboarding program	Create/maintain employee on-boarding program
unknown	11243	7.3.1.2	Evaluate the effectiveness of the employee onboarding program	Evaluate the effectiveness of the employee on-boarding program
unknown	17050	7.3.1.3	Execute onboarding program	Execute on-boarding program
unknown	10472	7.3.3	Manage employee career development	Manage employee development
unknown	16940	7.3.4.2	Define employee competencies and skills	Define employee competencies
unknown	10491	7.3.4.3	Align learning programs with competencies and skills	Align learning programs with competencies
unknown	10526	7.7.5	Develop and manage employee measures	Develop and manage employee metrics
unknown	20620	8.1.3.3	Determine IT performance indicators	Determine  IT performance indicators
